match_id,date,home_team,away_team,home_score,away_score,tournament,neutral_site,home_elo_pre_x,away_elo_pre_x,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_xg,away_xg,competition_importance,result_label,goal_margin,total_goals,tournament_group,home_match_id,home_neutral_site,home_tournament_group,home_competition_importance,home_elo_pre_y,home_goals_for,home_goals_against,home_shots_for,home_shots_on_target_for,home_xg_for,home_xg_against,home_points,home_win_flag,home_goal_diff,home_form_points_last5,home_goal_diff_form_last5,home_goals_for_last5,home_goals_against_last5,home_shots_last5,home_shots_on_target_last5,home_xg_last5,home_xga_last5,home_win_rate_last5,home_elo_last,home_matches_played_prior,away_match_id,away_neutral_site,away_tournament_group,away_competition_importance,away_elo_pre_y,away_goals_for,away_goals_against,away_shots_for,away_shots_on_target_for,away_xg_for,away_xg_against,away_points,away_win_flag,away_goal_diff,away_form_points_last5,away_goal_diff_form_last5,away_goals_for_last5,away_goals_against_last5,away_shots_last5,away_shots_on_target_last5,away_xg_last5,away_xga_last5,away_win_rate_last5,away_elo_last,away_matches_played_prior,elo_diff,form_points_diff,goal_diff_form_diff,goals_for_diff,goals_against_diff,shots_diff,shots_on_target_diff,xg_diff,xga_diff,win_rate_diff,matches_played_diff
1738,2016-02-02,Croatia,Denmark,1,1,Friendly,0,1873.2,1868.5,13,7,5,1,1.51,1.35,0.5,draw,0,2,friendly,1738,0,friendly,0.5,1873.2,1,1,13,5,1.51,1.35,1,0,0,1.8,0.6,1.6,1.0,8.4,3.6,1.6260000000000001,1.262,0.6,1874.3,66,1738,0,friendly,0.5,1868.5,1,1,7,1,1.35,1.51,1,0,0,0.8,-0.8,1.0,1.8,7.2,2.4,1.308,1.544,0.2,1856.5,77,17.799999999999955,1.0,1.4,0.6000000000000001,0.8,1.2000000000000002,1.2000000000000002,0.31800000000000006,0.28200000000000003,0.39999999999999997,-11
1739,2016-02-03,Netherlands,South Africa,1,0,Nations League,0,1893.7,1639.7,16,3,4,0,2.29,0.88,0.75,home_win,1,1,nations_league,1739,0,nations_league,0.75,1893.7,1,0,16,4,2.29,0.88,3,1,1,2.4,1.2,2.6,1.4,11.8,3.8,1.6780000000000002,1.3900000000000001,0.8,1878.1,62,1739,0,nations_league,0.75,1639.7,0,1,3,0,0.88,2.29,0,0,-1,0.8,-0.8,0.6,1.4,6.8,1.6,1.0179999999999998,1.6219999999999999,0.2,1667.4,75,210.69999999999982,1.5999999999999999,2.0,2.0,0.0,5.000000000000001,2.1999999999999997,0.6600000000000004,0.23199999999999976,0.6000000000000001,-13
1740,2016-02-07,Denmark,Switzerland,3,2,World Cup,1,1867.9,1837.0,10,8,3,2,2.16,1.67,1.0,home_win,1,5,world_cup,1740,1,world_cup,1.0,1867.9,3,2,10,3,2.16,1.67,3,1,1,1.0,-0.2,1.2,1.4,7.0,2.0,1.332,1.544,0.2,1868.5,78,1740,1,world_cup,1.0,1837.0,2,3,8,2,1.67,2.16,0,0,-1,1.2,-0.6,1.6,2.2,8.6,2.2,1.392,1.486,0.4,1856.0,68,12.5,-0.19999999999999996,0.39999999999999997,-0.40000000000000013,0.8000000000000003,-1.5999999999999996,-0.20000000000000018,-0.05999999999999983,-0.05800000000000005,-0.2,10
1741,2016-02-08,South Africa,Austria,3,2,Qualifier,0,1658.6,1820.8,7,10,3,3,1.47,1.29,0.85,home_win,1,5,qualifier,1741,0,qualifier,0.85,1658.6,3,2,7,3,1.47,1.29,3,1,1,0.8,-0.8,0.6,1.4,5.2,1.0,0.9659999999999999,1.794,0.2,1639.7,76,1741,0,qualifier,0.85,1820.8,2,3,10,3,1.29,1.47,0,0,-1,1.6,-0.2,1.6,1.8,9.8,2.8,1.5059999999999998,1.206,0.4,1802.3,57,-162.5999999999999,-0.8,-0.6000000000000001,-1.0,0.40000000000000013,-4.6000000000000005,-1.7999999999999998,-0.5399999999999999,-0.5880000000000001,-0.2,19
1742,2016-02-09,Argentina,Brazil,0,3,World Cup,1,1994.2,1975.0,10,8,3,4,1.86,1.67,1.0,away_win,-3,3,world_cup,1742,1,world_cup,1.0,1994.2,0,3,10,3,1.86,1.67,0,0,-3,2.2,1.2,2.2,1.0,10.2,3.8,1.846,0.998,0.6,1989.0,64,1742,1,world_cup,1.0,1975.0,3,0,8,4,1.67,1.86,3,1,3,2.6,1.6,2.8,1.2,11.6,3.8,1.8619999999999997,1.042,0.8,1984.2,74,4.7999999999999545,-0.3999999999999999,-0.40000000000000013,-0.5999999999999996,0.19999999999999996,-1.4000000000000004,0.0,-0.01599999999999957,0.04400000000000004,-0.20000000000000007,-10
1743,2016-02-10,Morocco,Australia,1,0,Nations League,1,1873.3,1702.2,12,3,4,1,1.49,0.6,0.75,home_win,1,1,nations_league,1743,1,nations_league,0.75,1873.3,1,0,12,4,1.49,0.6,3,1,1,1.4,0.2,1.2,1.0,9.0,2.6,1.542,1.132,0.4,1884.6,81,1743,1,nations_league,0.75,1702.2,0,1,3,1,0.6,1.49,0,0,-1,0.6,-0.6,0.6,1.2,6.2,2.2,1.238,1.514,0.0,1730.7,71,153.89999999999986,0.7999999999999999,0.8,0.6,0.19999999999999996,2.8,0.3999999999999999,0.30400000000000005,0.3820000000000001,0.4,10
1744,2016-02-10,Ivory Coast,Canada,2,3,Nations League,0,1736.3,1786.8,6,10,3,5,1.7,1.15,0.75,away_win,-1,5,nations_league,1744,0,nations_league,0.75,1736.3,2,3,6,3,1.7,1.15,0,0,-1,0.4,-0.6,1.0,1.6,6.6,2.0,1.242,1.404,0.0,1725.4,73,1744,0,nations_league,0.75,1786.8,3,2,10,5,1.15,1.7,3,1,1,1.8,0.8,1.8,1.0,6.4,2.4,1.294,1.456,0.4,1765.8,66,-40.399999999999864,-1.4,-1.4,-0.8,-0.6000000000000001,0.1999999999999993,-0.3999999999999999,-0.052000000000000046,0.052000000000000046,-0.4,7
1745,2016-02-11,Czech Republic,Norway,1,0,Qualifier,0,1681.4,1792.3,5,3,1,3,1.16,1.01,0.85,home_win,1,1,qualifier,1745,0,qualifier,0.85,1681.4,1,0,5,1,1.16,1.01,3,1,1,0.4,-0.8,1.2,2.0,5.8,2.0,1.0619999999999998,1.26,0.0,1744.0,78,1745,0,qualifier,0.85,1792.3,0,1,3,3,1.01,1.16,0,0,-1,2.2,0.8,1.0,0.2,7.6,2.6,1.2580000000000002,1.1159999999999999,0.6,1735.0,57,9.0,-1.8000000000000003,-1.6,0.19999999999999996,-1.8,-1.7999999999999998,-0.6000000000000001,-0.1960000000000004,-0.14400000000000013,-0.6,21
1746,2016-02-13,Portugal,Japan,2,1,Friendly,0,1925.4,1841.1,10,10,3,5,1.61,1.28,0.5,home_win,1,3,friendly,1746,0,friendly,0.5,1925.4,2,1,10,3,1.61,1.28,3,1,1,1.4,-0.2,1.0,1.2,10.8,3.6,1.6920000000000002,0.992,0.4,1913.2,72,1746,0,friendly,0.5,1841.1,1,2,10,5,1.28,1.61,0,0,-1,1.2,0.0,1.2,1.2,7.4,1.8,1.21,1.626,0.2,1810.0,53,103.20000000000005,0.19999999999999996,-0.2,-0.19999999999999996,0.0,3.4000000000000004,1.8,0.4820000000000002,0.6339999999999999,0.2,19
1747,2016-02-13,South Korea,Ghana,1,0,Friendly,0,1801.7,1696.5,9,7,3,2,1.68,0.84,0.5,home_win,1,1,friendly,1747,0,friendly,0.5,1801.7,1,0,9,3,1.68,0.84,3,1,1,1.4,-0.4,2.0,2.4,6.8,2.2,1.56,1.4620000000000002,0.4,1807.4,68,1747,0,friendly,0.5,1696.5,0,1,7,2,0.84,1.68,0,0,-1,0.8,-0.6,0.6,1.2,7.0,2.4,1.284,1.528,0.2,1711.0,75,96.40000000000009,0.5999999999999999,0.19999999999999996,1.4,-1.2,-0.20000000000000018,-0.19999999999999973,0.276,0.06599999999999984,0.2,-7
1748,2016-02-15,Egypt,New Zealand,1,0,World Cup,1,1713.2,1623.9,5,5,2,0,1.53,0.83,1.0,home_win,1,1,world_cup,1748,1,world_cup,1.0,1713.2,1,0,5,2,1.53,0.83,3,1,1,0.6,-0.6,0.6,1.2,6.4,2.4,1.188,1.202,0.0,1723.3,71,1748,1,world_cup,1.0,1623.9,0,1,5,0,0.83,1.53,0,0,-1,0.8,-1.6,0.8,2.4,6.0,2.2,0.8560000000000001,1.364,0.2,1642.2,69,81.09999999999991,-0.20000000000000007,1.0,-0.20000000000000007,1.2,0.40000000000000036,0.19999999999999973,0.33199999999999985,0.16200000000000014,-0.2,2
1749,2016-02-16,Egypt,United States,1,0,Nations League,0,1712.6,1811.6,9,10,2,3,0.98,1.14,0.75,home_win,1,1,nations_league,1749,0,nations_league,0.75,1712.6,1,0,9,2,0.98,1.14,3,1,1,1.0,-0.4,0.6,1.0,6.4,2.4,1.238,1.112,0.2,1713.2,72,1749,0,nations_league,0.75,1811.6,0,1,10,3,1.14,0.98,0,0,-1,3.0,1.4,1.6,0.2,9.6,3.0,1.4940000000000002,1.26,1.0,1844.8,62,-131.5999999999999,-2.0,-1.7999999999999998,-1.0,-0.8,-3.1999999999999993,-0.6000000000000001,-0.2560000000000002,0.1479999999999999,-0.8,10
1750,2016-02-17,Czech Republic,Sweden,1,2,Friendly,0,1757.7,1763.3,6,8,1,2,1.55,0.79,0.5,away_win,-1,3,friendly,1750,0,friendly,0.5,1757.7,1,2,6,1,1.55,0.79,0,0,-1,1.0,-0.2,0.8,1.0,5.6,1.6,1.142,1.2239999999999998,0.2,1681.4,79,1750,0,friendly,0.5,1763.3,2,1,8,2,0.79,1.55,3,1,1,1.6,0.4,1.4,1.0,7.4,2.0,1.406,1.446,0.4,1755.3,76,-73.89999999999986,-0.6000000000000001,-0.6000000000000001,-0.5999999999999999,0.0,-1.8000000000000007,-0.3999999999999999,-0.264,0.2220000000000002,-0.2,3
1751,2016-02-18,Tunisia,South Korea,1,1,Friendly,0,1684.3,1770.4,5,8,3,1,1.09,0.96,0.5,draw,0,2,friendly,1751,0,friendly,0.5,1684.3,1,1,5,3,1.09,0.96,1,0,0,1.0,-0.6,0.8,1.4,7.4,2.0,1.0219999999999998,1.1780000000000002,0.2,1692.6,75,1751,0,friendly,0.5,1770.4,1,1,8,1,0.96,1.09,1,0,0,2.0,0.0,1.8,1.8,7.0,2.4,1.61,1.342,0.6,1801.7,69,-109.10000000000014,-1.0,-0.6,-1.0,0.40000000000000013,0.40000000000000036,-0.3999999999999999,-0.5880000000000003,0.16399999999999992,-0.39999999999999997,6
1752,2016-02-19,Japan,Colombia,2,0,Nations League,1,1791.1,1805.3,8,7,2,1,1.3,0.59,0.75,home_win,2,2,nations_league,1752,1,nations_league,0.75,1791.1,2,0,8,2,1.3,0.59,3,1,2,1.0,-0.2,0.8,1.0,7.6,2.2,1.232,1.6079999999999999,0.2,1841.1,54,1752,1,nations_league,0.75,1805.3,0,2,7,1,0.59,1.3,0,0,-2,1.8,0.4,1.2,0.8,6.6,2.2,1.366,1.4,0.6,1793.2,75,47.899999999999864,-0.8,-0.6000000000000001,-0.3999999999999999,-0.19999999999999996,1.0,0.0,-0.13400000000000012,-0.20799999999999996,-0.39999999999999997,-21
1753,2016-02-21,Qatar,South Korea,0,1,Continental Cup,1,1661.7,1787.7,10,4,2,1,1.4,1.54,0.92,away_win,-1,1,continental,1753,1,continental,0.92,1661.7,0,1,10,2,1.4,1.54,0,0,-1,2.0,0.2,1.2,1.0,6.0,2.0,1.078,1.324,0.6,1635.9,71,1753,1,continental,0.92,1787.7,1,0,4,1,1.54,1.4,3,1,1,1.6,-0.2,1.4,1.6,7.4,2.0,1.52,1.214,0.4,1770.4,70,-134.5,0.3999999999999999,0.4,-0.19999999999999996,0.6000000000000001,-1.4000000000000004,0.0,-0.44199999999999995,-0.1100000000000001,0.19999999999999996,1
1754,2016-02-23,Canada,Ecuador,1,0,Nations League,0,1728.2,1767.9,9,3,1,0,1.36,0.54,0.75,home_win,1,1,nations_league,1754,0,nations_league,0.75,1728.2,1,0,9,1,1.36,0.54,3,1,1,2.2,1.0,2.4,1.4,7.0,3.0,1.292,1.6279999999999997,0.6,1786.8,67,1754,0,nations_league,0.75,1767.9,0,1,3,0,0.54,1.36,0,0,-1,2.0,0.4,1.8,1.4,8.6,3.4,1.4380000000000002,1.106,0.6,1775.4,87,11.399999999999864,0.20000000000000018,0.6,0.5999999999999999,0.0,-1.5999999999999996,-0.3999999999999999,-0.14600000000000013,-0.5219999999999996,0.0,-20
1755,2016-02-24,Japan,France,4,4,Continental Cup,0,1808.6,1939.9,11,9,4,4,1.27,1.9,0.92,draw,0,8,continental,1755,0,continental,0.92,1808.6,4,4,11,4,1.27,1.9,1,0,0,1.4,0.2,1.0,0.8,8.0,2.4,1.162,1.296,0.4,1791.1,55,1755,0,continental,0.92,1939.9,4,4,9,4,1.9,1.27,1,0,0,1.2,0.0,1.2,1.2,10.0,3.6,1.7400000000000002,1.062,0.2,1950.1,74,-159.0,0.19999999999999996,0.2,-0.19999999999999996,0.3999999999999999,-2.0,-1.2000000000000002,-0.5780000000000003,-0.23399999999999999,0.2,-19
1756,2016-02-24,Nigeria,Senegal,1,3,Friendly,0,1800.3,1833.7,5,6,1,3,1.4,1.34,0.5,away_win,-2,4,friendly,1756,0,friendly,0.5,1800.3,1,3,5,1,1.4,1.34,0,0,-2,1.6,0.4,1.4,1.0,6.4,1.4,0.966,1.182,0.4,1740.0,84,1756,0,friendly,0.5,1833.7,3,1,6,3,1.34,1.4,3,1,2,2.4,1.0,1.6,0.6,7.6,2.4,1.4620000000000002,1.05,0.8,1836.5,77,-96.5,-0.7999999999999998,-0.6,-0.20000000000000018,-0.4,-1.1999999999999993,-1.0,-0.4960000000000002,-0.1319999999999999,-0.4,7
1757,2016-02-25,Serbia,Spain,2,0,World Cup,1,1768.9,1926.6,11,9,4,0,0.97,1.27,1.0,home_win,2,2,world_cup,1757,1,world_cup,1.0,1768.9,2,0,11,4,0.97,1.27,3,1,2,1.4,0.0,0.8,0.8,7.2,2.2,1.074,1.448,0.4,1774.9,75,1757,1,world_cup,1.0,1926.6,0,2,9,0,1.27,0.97,0,0,-2,1.8,1.0,2.0,1.0,9.2,3.2,1.484,1.25,0.6,1914.4,81,-139.5,-0.40000000000000013,-1.0,-1.2,0.19999999999999996,-1.9999999999999991,-1.0,-0.4099999999999999,-0.19799999999999995,-0.19999999999999996,-6
1758,2016-02-25,Colombia,Ecuador,1,1,World Cup,1,1818.1,1784.2,9,5,2,1,1.26,1.34,1.0,draw,0,2,world_cup,1758,1,world_cup,1.0,1818.1,1,1,9,2,1.26,1.34,1,0,0,1.2,-0.2,1.0,1.2,6.4,2.0,1.218,1.386,0.4,1805.3,76,1758,1,world_cup,1.0,1784.2,1,1,5,1,1.34,1.26,1,0,0,1.4,-0.2,1.4,1.6,6.6,2.4,1.314,1.214,0.4,1767.9,88,37.399999999999864,-0.19999999999999996,0.0,-0.3999999999999999,0.40000000000000013,-0.1999999999999993,-0.3999999999999999,-0.09600000000000009,-0.17199999999999993,0.0,-12
1759,2016-02-26,Senegal,Cameroon,1,4,Friendly,0,1827.4,1736.9,6,7,3,4,0.86,0.8,0.5,away_win,-3,5,friendly,1759,0,friendly,0.5,1827.4,1,4,6,3,0.86,0.8,0,0,-3,2.4,0.8,1.4,0.6,7.2,2.2,1.488,1.076,0.8,1833.7,78,1759,0,friendly,0.5,1736.9,4,1,7,4,0.8,0.86,3,1,3,1.6,0.2,1.0,0.8,7.4,2.8,0.9079999999999998,1.35,0.4,1687.8,81,145.9000000000001,0.7999999999999998,0.6000000000000001,0.3999999999999999,0.20000000000000007,-0.20000000000000018,-0.5999999999999996,0.5800000000000002,0.274,0.4,-3
1760,2016-02-26,Cameroon,South Korea,0,2,Continental Cup,1,1692.1,1791.9,4,10,4,3,0.93,0.76,0.92,away_win,-2,2,continental,1760,1,continental,0.92,1692.1,0,2,4,4,0.93,0.76,0,0,-2,1.6,0.6,1.4,0.8,7.2,3.2,0.93,1.18,0.4,1736.9,82,1760,1,continental,0.92,1791.9,2,0,10,3,0.76,0.93,3,1,2,2.2,0.6,1.4,0.8,7.0,2.0,1.47,1.152,0.6,1787.7,71,-50.799999999999955,-0.6000000000000001,0.0,0.0,0.0,0.20000000000000018,1.2000000000000002,-0.5399999999999999,-0.028000000000000025,-0.19999999999999996,11
1761,2016-02-26,Tunisia,Wales,4,1,Continental Cup,0,1713.9,1708.9,8,10,4,3,1.1,0.82,0.92,home_win,3,5,continental,1761,0,continental,0.92,1713.9,4,1,8,4,1.1,0.82,3,1,3,1.2,-0.4,1.0,1.4,7.8,2.6,0.9880000000000001,1.02,0.2,1684.3,76,1761,0,continental,0.92,1708.9,1,4,10,3,0.82,1.1,0,0,-3,0.6,-0.8,1.0,1.8,6.8,3.0,0.932,1.45,0.2,1718.9,86,-34.600000000000136,0.6,0.4,0.0,0.40000000000000013,1.0,-0.3999999999999999,0.05600000000000005,0.42999999999999994,0.0,-10
1762,2016-02-27,Morocco,Switzerland,2,0,Friendly,1,1846.4,1816.7,9,6,3,3,2.02,1.53,0.5,home_win,2,2,friendly,1762,1,friendly,0.5,1846.4,2,0,9,3,2.02,1.53,3,1,2,2.0,0.6,1.2,0.6,10.0,3.2,1.47,0.962,0.6,1873.3,82,1762,1,friendly,0.5,1816.7,0,2,6,3,1.53,2.02,0,0,-2,0.6,-1.0,1.6,2.6,9.2,2.2,1.392,1.496,0.2,1837.0,69,36.299999999999955,1.4,1.6,-0.40000000000000013,2.0,0.8000000000000007,1.0,0.07800000000000007,0.534,0.39999999999999997,13
1763,2016-02-29,Colombia,Canada,1,0,Friendly,0,1809.0,1786.1,8,8,1,2,1.59,1.24,0.5,home_win,1,1,friendly,1763,0,friendly,0.5,1809.0,1,0,8,1,1.59,1.24,3,1,1,1.4,0.0,1.2,1.2,7.0,2.0,1.23,1.326,0.4,1818.1,77,1763,0,friendly,0.5,1786.1,0,1,8,2,1.24,1.59,0,0,-1,2.2,0.8,2.0,1.2,7.4,2.6,1.2879999999999998,1.494,0.6,1728.2,68,89.89999999999986,-0.8000000000000003,-0.8,-0.8,0.0,-0.40000000000000036,-0.6000000000000001,-0.05799999999999983,0.16799999999999993,-0.19999999999999996,9
1764,2016-03-01,Wales,Cameroon,1,0,World Cup,1,1700.6,1722.9,6,6,2,1,1.36,1.01,1.0,home_win,1,1,world_cup,1764,1,world_cup,1.0,1700.6,1,0,6,2,1.36,1.01,3,1,1,0.6,-1.2,1.2,2.4,7.6,3.0,0.818,1.432,0.2,1708.9,87,1764,1,world_cup,1.0,1722.9,0,1,6,1,1.01,1.36,0,0,-1,1.4,0.2,1.4,1.2,5.6,3.0,0.9400000000000001,1.004,0.4,1692.1,83,16.800000000000182,-0.7999999999999999,-1.4,-0.19999999999999996,-1.2,2.0,0.0,-0.12200000000000011,-0.42799999999999994,-0.2,4
1765,2016-03-01,Germany,Argentina,1,0,Nations League,0,1892.5,2008.1,11,12,4,6,1.97,2.46,0.75,home_win,1,1,nations_league,1765,0,nations_league,0.75,1892.5,1,0,11,4,1.97,2.46,3,1,1,2.4,2.2,2.8,0.6,8.6,2.8,1.596,1.174,0.8,1907.7,79,1765,0,nations_league,0.75,2008.1,0,1,12,6,2.46,1.97,0,0,-1,2.0,0.6,2.0,1.4,10.6,4.0,1.8359999999999999,1.1440000000000001,0.6,1994.2,65,-86.5,0.3999999999999999,1.6,0.7999999999999998,0.7999999999999999,-2.0,-1.2000000000000002,-0.23999999999999977,-0.029999999999999805,0.20000000000000007,14
1766,2016-03-01,Mexico,Brazil,1,2,Nations League,0,1814.2,1999.9,7,5,2,2,1.61,1.51,0.75,away_win,-1,3,nations_league,1766,0,nations_league,0.75,1814.2,1,2,7,2,1.61,1.51,0,0,-1,1.0,0.2,1.4,1.2,9.0,2.8,1.306,1.1440000000000001,0.2,1797.0,86,1766,0,nations_league,0.75,1999.9,2,1,5,2,1.51,1.61,3,1,1,2.6,1.6,2.8,1.2,11.0,3.8,1.8059999999999998,1.066,0.8,1975.0,75,-178.0,-1.6,-1.4000000000000001,-1.4,0.0,-2.0,-1.0,-0.4999999999999998,-0.07800000000000007,-0.6000000000000001,11
1767,2016-03-02,New Zealand,Italy,0,0,Continental Cup,1,1647.6,1849.6,6,7,2,2,0.8,1.2,0.92,draw,0,0,continental,1767,1,continental,0.92,1647.6,0,0,6,2,0.8,1.2,1,0,0,0.8,-1.4,0.6,2.0,6.2,2.0,0.778,1.42,0.2,1623.9,70,1767,1,continental,0.92,1849.6,0,0,7,2,1.2,0.8,1,0,0,2.0,0.6,2.2,1.6,10.4,3.8,1.8439999999999999,1.182,0.6,1863.7,78,-239.79999999999995,-1.2,-2.0,-1.6,-0.3999999999999999,-4.2,-1.7999999999999998,-1.0659999999999998,-0.238,-0.39999999999999997,-8
1768,2016-03-03,Ghana,Chile,5,2,Qualifier,0,1733.3,1721.9,9,7,5,2,1.33,0.69,0.85,home_win,3,7,qualifier,1768,0,qualifier,0.85,1733.3,5,2,9,5,1.33,0.69,3,1,3,0.8,-0.6,0.6,1.2,6.8,2.2,1.168,1.484,0.2,1696.5,76,1768,0,qualifier,0.85,1721.9,2,5,7,2,0.69,1.33,0,0,-3,0.0,-2.0,0.4,2.4,8.0,1.6,0.9959999999999999,1.392,0.0,1746.3,71,-49.799999999999955,0.8,1.4,0.19999999999999996,1.2,-1.2000000000000002,0.6000000000000001,0.17200000000000004,-0.09200000000000008,0.2,5
1769,2016-03-03,Croatia,Italy,1,2,Qualifier,0,1868.9,1846.6,10,5,4,2,1.42,1.29,0.85,away_win,-1,3,qualifier,1769,0,qualifier,0.85,1868.9,1,2,10,4,1.42,1.29,0,0,-1,1.4,0.4,1.6,1.2,9.6,3.8,1.594,1.2580000000000002,0.4,1873.2,67,1769,0,qualifier,0.85,1846.6,2,1,5,2,1.29,1.42,3,1,1,1.6,0.0,1.2,1.2,10.0,3.2,1.802,1.034,0.4,1849.6,79,23.600000000000136,-0.20000000000000018,0.4,0.40000000000000013,0.0,-0.40000000000000036,0.5999999999999996,-0.20799999999999996,-0.2240000000000002,0.0,-12
1770,2016-03-03,Mexico,Brazil,0,0,Continental Cup,1,1831.3,1967.4,11,10,3,3,1.27,2.04,0.92,draw,0,0,continental,1770,1,continental,0.92,1831.3,0,0,11,3,1.27,2.04,1,0,0,0.4,-0.6,0.6,1.2,8.2,2.2,1.342,1.1780000000000002,0.0,1814.2,87,1770,1,continental,0.92,1967.4,0,0,10,3,2.04,1.27,1,0,0,3.0,1.8,2.6,0.8,10.2,3.6,1.7799999999999998,1.124,1.0,1999.9,76,-185.70000000000005,-2.6,-2.4,-2.0,-0.3999999999999999,-2.0,-1.4,-0.4379999999999997,-0.05400000000000005,-1.0,11
1771,2016-03-03,South Korea,Poland,2,0,Continental Cup,1,1784.1,1749.2,10,10,2,5,1.38,1.02,0.92,home_win,2,2,continental,1771,1,continental,0.92,1784.1,2,0,10,2,1.38,1.02,3,1,2,2.2,0.8,1.4,0.6,7.8,2.2,1.248,1.1700000000000002,0.6,1791.9,72,1771,1,continental,0.92,1749.2,0,2,10,5,1.02,1.38,0,0,-2,2.0,1.0,2.2,1.2,8.6,3.6,1.248,1.26,0.6,1751.3,72,40.600000000000136,0.20000000000000018,-0.19999999999999996,-0.8000000000000003,0.6,-0.7999999999999998,-1.4,0.0,0.08999999999999986,0.0,0
1772,2016-03-04,Ivory Coast,Netherlands,2,3,Friendly,1,1747.8,1897.4,6,10,2,3,1.19,1.52,0.5,away_win,-1,5,friendly,1772,1,friendly,0.5,1747.8,2,3,6,2,1.19,1.52,0,0,-1,0.4,-0.6,1.2,1.8,7.0,2.4,1.3699999999999999,1.396,0.0,1736.3,74,1772,1,friendly,0.5,1897.4,3,2,10,3,1.52,1.19,3,1,1,2.4,1.2,2.2,1.0,13.0,4.0,1.75,1.4120000000000001,0.8,1893.7,63,-157.4000000000001,-2.0,-1.7999999999999998,-1.0000000000000002,-0.8,-6.0,-1.6,-0.3800000000000001,0.016000000000000236,-0.8,11
1773,2016-03-06,Spain,United States,2,0,Continental Cup,1,1886.0,1810.0,7,3,2,0,1.51,1.25,0.92,home_win,2,2,continental,1773,1,continental,0.92,1886.0,2,0,7,2,1.51,1.25,3,1,2,1.2,0.4,1.6,1.2,9.4,2.8,1.4040000000000001,1.268,0.4,1926.6,82,1773,1,continental,0.92,1810.0,0,2,3,0,1.25,1.51,0,0,-2,2.4,1.0,1.4,0.4,10.4,3.2,1.4860000000000002,1.278,0.8,1811.6,63,115.0,-1.2,-0.6,0.20000000000000018,-0.7999999999999999,-1.0,-0.40000000000000036,-0.08200000000000007,0.010000000000000009,-0.4,19
1774,2016-03-06,Denmark,England,0,0,Nations League,1,1828.0,1909.5,7,9,1,4,1.46,1.73,0.75,draw,0,0,nations_league,1774,1,nations_league,0.75,1828.0,0,0,7,1,1.46,1.73,1,0,0,1.6,0.2,1.6,1.4,6.6,2.0,1.5879999999999999,1.544,0.4,1867.9,79,1774,1,nations_league,0.75,1909.5,0,0,9,4,1.73,1.46,1,0,0,1.4,-0.6,1.2,1.8,10.8,3.4,1.984,1.588,0.4,1939.7,82,-71.79999999999995,0.20000000000000018,0.8,0.40000000000000013,0.40000000000000013,-4.200000000000001,-1.4,-0.39600000000000013,0.04400000000000004,0.0,-3
1775,2016-03-06,Serbia,Norway,2,1,Qualifier,0,1797.0,1801.3,9,10,3,4,1.49,1.35,0.85,home_win,1,3,qualifier,1775,0,qualifier,0.85,1797.0,2,1,9,3,1.49,1.35,3,1,1,1.8,0.4,1.2,0.8,8.2,2.8,1.048,1.596,0.6,1768.9,76,1775,0,qualifier,0.85,1801.3,1,2,10,4,1.35,1.49,0,0,-1,2.0,0.6,0.8,0.2,6.6,2.8,1.158,1.116,0.6,1792.3,58,-23.399999999999864,-0.19999999999999996,-0.19999999999999996,0.3999999999999999,-0.6000000000000001,1.5999999999999996,0.0,-0.10999999999999988,-0.48,0.0,18
1776,2016-03-06,Argentina,Portugal,1,1,Friendly,0,1979.0,1903.8,13,8,4,3,2.2,1.8,0.5,draw,0,2,friendly,1776,0,friendly,0.5,1979.0,1,1,13,4,2.2,1.8,1,0,0,1.4,0.2,1.8,1.6,10.8,4.6,1.982,1.3299999999999998,0.4,2008.1,66,1776,0,friendly,0.5,1903.8,1,1,8,3,1.8,2.2,1,0,0,1.4,-0.2,1.2,1.4,10.4,3.4,1.634,0.9960000000000001,0.4,1925.4,73,82.69999999999982,0.0,0.4,0.6000000000000001,-0.20000000000000018,0.40000000000000036,1.1999999999999997,0.3480000000000001,-0.33399999999999974,0.0,-7
1777,2016-03-07,Nigeria,England,0,3,World Cup,1,1779.4,1941.6,9,10,2,5,1.31,1.86,1.0,away_win,-3,3,world_cup,1777,1,world_cup,1.0,1779.4,0,3,9,2,1.31,1.86,0,0,-3,1.0,-0.4,0.8,1.2,5.8,0.8,1.058,1.1960000000000002,0.2,1800.3,85,1777,1,world_cup,1.0,1941.6,3,0,10,5,1.86,1.31,3,1,3,1.0,-0.8,1.0,1.8,11.4,3.8,1.9740000000000002,1.558,0.2,1909.5,83,-109.20000000000005,0.0,0.4,-0.19999999999999996,0.6000000000000001,-5.6000000000000005,-3.0,-0.9160000000000001,0.3619999999999999,0.0,2
